"Název","Podtitul","Celexové číslo","Datum dokumentu",
"Rozsudek Soudního dvora (devátého senátu) ze dne 26. července 2017.#Superfoz - Supermercados Lda v. Fazenda Pública.#Žádost o rozhodnutí o předběžné otázce podaná Tribunal Administrativo e Fiscal de Coimbra.#Řízení o předběžné otázce – Sbližování právních předpisů – Nařízení (ES) č. 882/2004 – Úřední kontroly krmiv a potravin – Financování úředních kontrol – Články 26 a 27 – Všeobecné zdanění – Poplatky – Poplatek z prodejen potravin.#Věc C-519/16.","","62016CJ0519","2017-07-26",
"Rozsudek Soudního dvora (pátého senátu) ze dne 26. července 2017.#Řízení zahájené Jan Šalplachta.#Žádost o rozhodnutí o předběžné otázce podaná Bundesarbeitsgericht.#Řízení o předběžné otázce – Oblast svobody, bezpečnosti a práva – Přístup k spravedlnosti v přeshraničních sporech – Směrnice 2003/8/ES – Minimální společná pravidla pro právní pomoc v těchto sporech – Oblast působnosti – Právní úprava členského státu, jež stanoví, že se náklady na překlad podkladů potřebných k vyřízení žádosti o právní pomoc nenahrazují.#Věc C-670/15.","","62015CJ0670","2017-07-26",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 26. července 2017.#Česká republika v. Evropská komise.#Kasační opravný prostředek – Doprava – Směrnice 2010/40/EU – Zavedení inteligentních dopravních systémů v oblasti silniční dopravy – Článek 7 – Přenesení pravomoci na Evropskou komisi – Meze – Nařízení v přenesené pravomoci (EU) č. 885/2013 – Poskytování informačních služeb týkajících se bezpečných a chráněných parkovacích míst pro nákladní a užitková vozidla – Nařízení v přenesené pravomoci (EU) č. 886/2013 – Údaje a postupy pro bezplatné poskytování minimálních univerzálních informací o dopravním provozu souvisejících s bezpečností silničního provozu uživatelům – Článek 290 SFEU – Výslovné vymezení cílů, obsahu, rozsahu a doby trvání přenesení pravomoci – Podstatný prvek předmětné oblasti – Zřízení kontrolního orgánu.#Věc C-696/15 P.","","62015CJ0696","2017-07-26",
"Rozsudek Soudního dvora (šestého senátu) ze dne 26. července 2017.#Staatliche Porzellan-Manufaktur Meissen GmbH v. Úřad Evropské unie pro duševní vlastnictví (EUIPO).#Kasační opravný prostředek – Ochranná známka Evropské unie – Námitkové řízení – Přihláška obrazové ochranné známky obsahující slovní prvek ‚meissen‘ – Zamítnutí námitky – Důkazy předložené poprvé – Zkreslení – Řádné užívání starších ochranných známek – Nařízení (ES) č. 207/2009 – Článek 7 odst. 3 – Článek 8 odst. 5 – Spojitost mezi porovnávanými ochrannými známkami.#Věc C-471/16 P.","","62016CJ0471","2017-07-26",
"Rozsudek Soudního dvora (pátého senátu) ze dne 26. července 2017.#Continental Reifen Deutschland GmbH v. Compagnie générale des établissements Michelin.#Kasační opravný prostředek – Ochranná známka Evropské unie – Nařízení (ES) č. 207/2009 – Článek 8 odstavec 1 písm. b) – Obrazová ochranná známka obsahující slovní prvek ‚XKING‘ – Námitky majitele národních ochranných známek a mezinárodního zápisu obsahujících slovní prvek ‚X‘ – Zamítnutí námitek odvolacím senátem – Nebezpečí záměny – Zkreslení důkazů.#Věc C-84/16 P.","","62016CJ0084","2017-07-26",
"Rozsudek Soudního dvora (šestého senátu) ze dne 26. července 2017.#Meica Ammerländische Fleischwarenfabrik Fritz Meinen GmbH & Co. KG v. Úřad Evropské unie pro duševní vlastnictví (EUIPO).#Kasační opravný prostředek – Ochranná známka Evropské unie – Obrazová ochranná známka obsahující slovní prvek ‚STICK MiniMINI Beretta‘ – Námitka majitelky slovní ochranné známky Evropské unie Mini Wini – Zamítnutí námitek odvolacím senátem Úřadem Evropské unie pro duševní vlastnictví (EUIPO) – Nařízení (ES) č. 207/2009 – Článek 8 odst. 1 písm. b) – Nebezpečí záměny – Úroveň pozornosti relevantní veřejnosti – Samostatná rozlišovací role – Dominantní charakter – Kritéria pro posouzení vizuální podobnosti – Povinnost uvést odůvodnění.#Věc C-182/16 P.","","62016CJ0182","2017-07-26",
"Rozsudek Soudního dvora (třetího senátu) ze dne 20. července 2017.#Marco Tronchetti Provera SpA a další v. Commissione Nazionale per le Società e la Borsa (Consob).#Žádost o rozhodnutí o předběžné otázce podaná Consiglio di Stato.#Řízení o předběžné otázce – Právo společností – Směrnice 2004/25/ES – Veřejné nabídky převzetí – Článek 5 odst. 4 druhý pododstavec – Možnost upravit cenu nabídky převzetí za jasně určených okolností a v souladu s jasně určenými kritérii – Vnitrostátní právní úprava, která stanoví možnost orgánů dohledu zvýšit cenu veřejné nabídky převzetí v případě koluze mezi předkladatelem nabídky nebo osobami, které jednají ve shodě s ním, a jedním nebo více prodávajícími.#Věc C-206/16.","","62016CJ0206","2017-07-20",
"Rozsudek Soudního dvora (šestého senátu) ze dne 20. července 2017.#Fidelidade-Companhia de Seguros SA v. Caisse Suisse de Compensation a další.#Žádost o rozhodnutí o předběžné otázce podaná Supremo Tribunal de Justiça.#Řízení o předběžné otázce – Pojištění občanskoprávní odpovědnosti z provozu motorových vozidel – Směrnice 72/166/EHS – Článek 3 odst. 1 – Druhá směrnice 84/5/EHS – Článek 2 odst. 1 – Pojistná smlouva uzavřená na základě nepravdivých prohlášení o vlastnictví vozidla a totožnosti jeho obvyklého řidiče – Pojistník – Neexistence hospodářského zájmu na uzavření této smlouvy – Absolutní neplatnost pojistné smlouvy – Možnost namítat neplatnost vůči poškozeným třetím osobám.#Věc C-287/16.","","62016CJ0287","2017-07-20",
"Rozsudek Soudního dvora (osmého senátu) ze dne 20. července 2017.#Luís Manuel Piscarreta Ricardo v. Portimão Urbis, E.M., S.A. a další.#Žádost o rozhodnutí o předběžné otázce podaná Tribunal Judicial da Comarca de Faro.#Řízení o předběžné otázce – Směrnice 2001/23 – Článek 1 odst. 1 písm. b) – Článek 2 odst. 1 písm. d) – Převod podniků – Zachování práv zaměstnanců – Působnost – Pojmy ‚zaměstnanec‘ a ‚převod závodu‘.#Věc C-416/16.","","62016CJ0416","2017-07-20",
"Rozsudek Soudního dvora (druhého senátu) ze dne 20. července 2017.#Ornua Co-operative Ltd v. Tindale & Stanton Ltd España, SL.#Žádost o rozhodnutí o předběžné otázce podaná Audiencia Provincial de Alicante.#Řízení o předběžné otázce – Duševní vlastnictví – Ochranná známka Evropské unie – Jednotná povaha – Nařízení (ES) č. 207/2009 – Článek 9 odst. 1 písm. b) a c) – Jednotná ochrana práva z ochranné známky Evropské unie proti nebezpečím záměny a poškození dobrého jména – Pokojná koexistence této ochranné známky a národní ochranné známky užívané třetí osobou v části Evropské unie – Chybějící pokojná koexistence jinde v Unii – Vnímání průměrného spotřebitele – Rozdílné vnímání, které může existovat v různých částech Unie.#Věc C-93/16.","","62016CJ0093","2017-07-20",
"Rozsudek Soudního dvora (desátého senátu) ze dne 20. července 2017.#„Gelvora“ UAB v. Valstybinė vartotojų teisių apsaugos tarnyba.#Žádost o rozhodnutí o předběžné otázce podaná Lietuvos vyriausiasis administracinis teismas.#Řízení o předběžné otázce – Nekalé obchodní praktiky – Směrnice 2005/29/ES – Oblast působnosti – Společnost zabývající se vymáháním pohledávek – Spotřebitelský úvěr – Postoupení pohledávky – Povaha právního vztahu mezi touto společností a dlužníkem – Článek 2 písm. c) – Pojem ‚produkt‘ – Kroky za účelem vymáhání pohledávky činěné souběžně s postupem soudního exekutora.#Věc C-357/16.","","62016CJ0357","2017-07-20",
"Rozsudek Soudního dvora (třetího senátu) ze dne 20. července 2017.#Landeskrankenanstalten-Betriebsgesellschaft - KABEG v. Mutuelles du Mans assurances - MMA IARD SA.#Žádost o rozhodnutí o předběžné otázce podaná Oberster Gerichtshof.#Řízení o předběžné otázce – Soudní spolupráce v občanských věcech – Nařízení (ES) č. 44/2001 – Článek 9 odst. 1 – Článek 11 odst. 2 – Soudní příslušnost ve věcech pojištění – Přímá žaloba podaná poškozeným proti pojistiteli – Žaloba zaměstnavatele poškozeného, který je veřejnoprávní institucí a zákonným postupníkem nároků svého zaměstnance, podaná proti pojistiteli zúčastněného vozidla – Postoupení.#Věc C-340/16.","","62016CJ0340","2017-07-20",
"Rozsudek Soudního dvora (prvního senátu) ze dne 19. července 2017.#Abercrombie & Fitch Italia Srl v. Antonino Bordonaro.#Žádost o rozhodnutí o předběžné otázce podaná Corte suprema di cassazione.#Řízení o předběžné otázce – Sociální politika – Směrnice 2000/78 – Rovné zacházení v zaměstnání a povolání – Článek 2 odst. 1 – Článek 2 odst. 2 písm. a) – Článek 6 odst. 1 – Diskriminace na základě věku – Smlouva o příležitostné pracovní činnosti, která může být uzavřena s osobami mladšími než 25 let – Automatické skončení pracovní smlouvy, jakmile pracovník dosáhne věku 25 let.#Věc C-143/16.","","62016CJ0143","2017-07-19",
"Rozsudek Soudního dvora (velkého senátu) ze dne 18. července 2017.#Konrad Erzberger v. TUI AG.#Žádost o rozhodnutí o předběžné otázce podaná Kammergericht.#Řízení o předběžné otázce – Volný pohyb pracovníků – Zásada zákazu diskriminace – Volba zástupců pracovníků do dozorčí rady společnosti – Vnitrostátní právní úprava omezující právo volit a být volen na pracovníky závodů nacházejících se v tuzemsku.#Věc C-566/15.","","62015CJ0566","2017-07-18",
"Rozsudek Soudního dvora (velkého senátu) ze dne 18. července 2017.#Evropská komise v. Patrick Breyer.#Kasační opravný prostředek – Přístup k dokumentům orgánů – Článek 15 odst. 3 SFEU – Nařízení (ES) č. 1049/2001 – Oblast působnosti – Žádost o přístup ke spisům účastníka řízení předloženým Rakouskou republikou v rámci věci, v níž byl vydán rozsudek ze dne 29. července 2010, Komise v. Rakousko (C‑189/09, nezveřejněný, EU:C:2010:455) – Dokumenty v držení Evropské komise – Ochrana soudního řízení.#Věc C-213/15 P.","","62015CJ0213","2017-07-18",
"Rozsudek Soudního dvora (třetího senátu) ze dne 13. července 2017.#Radosław Szoja v. Sociálna poisťovňa a WEBUNG, s.r.o.#Žádost o rozhodnutí o předběžné otázce podaná Najvyšším súdem Slovenskej republiky.#Řízení o předběžné otázce – Uplatňování systémů sociálního zabezpečení – Migrující pracovníci – Osoba, která je činná jako zaměstnanec a osoba samostatně výdělečně činná ve dvou různých členských státech – Určení použitelných právních předpisů – Nařízení (ES) č. 883/2004 – Článek 13 odst. 3 – Nařízení (ES) č. 987/2009 – Článek 14 odst. 5b – Článek 16 – Účinky rozhodnutí Správní komise pro koordinaci systémů sociálního zabezpečení – Nepřípustnost.#Věc C-89/16.","","62016CJ0089","2017-07-13",
"Rozsudek Soudního dvora (pátého senátu) ze dne 13. července 2017.#Saint-Gobain Glass Deutschland GmbH v. Evropská komise.#Kasační opravný prostředek – Právo na přístup k dokumentům v držení orgánů Evropské unie – Nařízení (ES) č. 1049/2001 – Výjimky z práva na přístup – Článek 4 odst. 3 první pododstavec – Ochrana rozhodovacího procesu těchto orgánů – Životní prostředí – Aarhuská úmluva – Nařízení (ES) č. 1367/2006 – Článek 6 odst. 1 – Veřejný zájem na zpřístupnění informací o životním prostředí – Informace, které německé orgány předaly Evropské komisi, týkající se zařízení nacházejících se na německém území, na něž se vztahují unijní právní předpisy o systému pro obchodování s povolenkami na emise skleníkových plynů – Částečné odmítnutí přístupu.#Věc C-60/15 P.","","62015CJ0060","2017-07-13",
"Rozsudek Soudního dvora (osmého senátu) ze dne 13. července 2017.#Assens Havn v. Navigators Management (UK) Limited.#Žádost o rozhodnutí o předběžné otázce podaná Højesteret.#Řízení o předběžné otázce – Soudní spolupráce v občanských věcech – Nařízení (ES) č. 44/2001 – Příslušnost ve věcech pojištění – Vnitrostátní právní předpisy, které za určitých podmínek stanoví právo poškozené osoby podat žalobu přímo proti pojistiteli osoby, která nehodu zavinila – Ujednání o příslušnosti sjednané mezi pojistitelem a osobou, jež způsobila škodu.#Věc C-368/16.","","62016CJ0368","2017-07-13",
"Rozsudek Soudního dvora (prvního senátu) ze dne 13. července 2017.#Ute Kleinsteuber v. Mars GmbH.#Žádost o rozhodnutí o předběžné otázce podaná Arbeitsgericht Verden.#Řízení o předběžné otázce – Sociální politika – Směrnice 2000/78/ES – Články 1, 2 a 6 – Rovné zacházení – Zákaz diskriminace na základě pohlaví – Podnikový důchod – Směrnice 97/81/ES – Rámcová dohoda o částečném pracovním úvazku – Ustanovení 4 body 1 a 2 – Způsoby výpočtu získaných nároků na důchod – Právní úprava členského státu – Rozdílné zacházení se zaměstnanci na částečný úvazek.#Věc C-354/16.","","62016CJ0354","2017-07-13",
"Rozsudek Soudního dvora (druhého senátu) ze dne 13. července 2017.#Túrkevei Tejtermelő Kft. v. Országos Környezetvédelmi és Természetvédelmi Főfelügyelőség.#Žádost o rozhodnutí o předběžné otázce podaná Szolnoki Közigazgatási és Munkaügyi Bíróság.#Řízení o předběžné otázce – Životní prostředí – Články 191 a 193 SFEU – Směrnice 2004/35/ES – Použitelnost ratione materiae – Znečištění ovzduší v důsledku ilegálního spalování odpadu – Zásada ‚znečišťovatel platí‘ – Vnitrostátní právní úprava, která stanoví společnou odpovědnost vlastníka pozemku, na němž došlo ke znečištění životního prostředí, a znečišťovatele.#Věc C-129/16.","","62016CJ0129","2017-07-13",
"Rozsudek Soudního dvora (pátého senátu) ze dne 13. července 2017.#Christian Ferenschild v. JPC Motor SA.#Žádost o rozhodnutí o předběžné otázce podaná cour d'appel de Mons.#Řízení o předběžné otázce – Prodej spotřebního zboží a záruka na toto zboží – Směrnice 1999/44/ES – Článek 5 odst. 1 – Záruční lhůta prodávajícího – Promlčecí lhůta – Článek 7 odst. 1 druhý pododstavec – Použité zboží – Smluvní omezení odpovědnosti prodávajícího.#Věc C-133/16.","","62016CJ0133","2017-07-13",
"Rozsudek Soudního dvora (druhého senátu) ze dne 13. července 2017.#Ingsteel spol. sro a Metrostav as v. Úrad pre verejné obstarávanie.#Žádost o rozhodnutí o předběžné otázce podaná Najvyšším súdem Slovenskej republiky.#Řízení o předběžné otázce – Veřejné zakázky – Směrnice 2004/18/ES – Článek 47 odst. 1, 4 a 5 – Hospodářské a finanční předpoklady uchazeče – Směrnice 89/665/EHS a 2007/66/ES – Soudní přezkum rozhodnutí o vyloučení uchazeče z nabídkového řízení – Listina základních práv Evropské unie – Článek 47 – Právo na účinnou právní ochranu.#Věc C-76/16.","","62016CJ0076","2017-07-13",
"Rozsudek Soudního dvora (šestého senátu) ze dne 13. července 2017.#Verein zur Wahrung von Einsatz und Nutzung von Chromtrioxid und anderen Chrom-VI-verbindungen in der Oberflächentechnik eV (VECCO) a další v. Evropská komise.#Kasační opravný prostředek – Nařízení (ES) č. 1907/2006 (REACH) – Článek 58 odst. 2 – Povolování – Látky vzbuzující mimořádné obavy – Osvobození – Nařízení, kterým se mění příloha XIV nařízení (ES) č. 1907/2006 – Zahrnutí oxidu chromového na seznam látek podléhajících povolení.#Věc C-651/15 P.","","62015CJ0651","2017-07-13",
"Rozsudek Soudního dvora (prvního senátu) ze dne 13. července 2017.#„Vakarų Baltijos laivų statykla“ UAB v. Valstybinė mokesčių inspekcija prie Lietuvos Respublikos finansų ministerijos.#Žádost o rozhodnutí o předběžné otázce podaná Vilniaus apygardos administracinis teismas.#Řízení o předběžné otázce – Směrnice 2003/96/ES – Zdanění energetických produktů a elektřiny – Článek 14 odst. 1 písm. c) – Osvobození energetických produktů užívaných jako pohonné hmoty nebo palivo pro plavbu po vodách Evropské unie a pro výrobu elektřiny na palubě plavidla – Pohonná hmota užívaná plavidlem, aby za účelem naložení jeho prvního komerčního nákladu přeplulo z místa, kde bylo postaveno, do přístavu v jiném členském státu.#Věc C-151/16.","","62016CJ0151","2017-07-13",
"Rozsudek Soudního dvora (desátého senátu) ze dne 13. července 2017.#Evropská komise v. Španělské království.#Nesplnění povinnosti státem – Rozsudek Soudního dvora konstatující nesplnění povinnosti – Neprovedení – Článek 260 odst. 2 SFEU – Peněžité sankce – Paušální částka.#Věc C-388/16.","","62016CJ0388","2017-07-13",
"Rozsudek Soudního dvora (třetího senátu) ze dne 13. července 2017.#E v. Subdelegación del Gobierno en Álava.#Žádost o rozhodnutí o předběžné otázce podaná Tribunal Superior de Justicia del País Vasco.#Řízení o předběžné otázce – Občanství Unie – Právo na volný pohyb a pobyt na území členských států – Směrnice 2004/38/ES – Článek 27 odst. 2 druhý pododstavec – Omezení práva vstupu a práva pobytu z důvodů veřejného pořádku, veřejné bezpečnosti nebo veřejného zdraví – Vyhoštění z území z důvodů veřejného pořádku nebo veřejné bezpečnosti – Chování představující skutečné, aktuální a dostatečně závažné ohrožení některého ze základních zájmů společnosti – Skutečné a aktuální ohrožení – Pojem – Občan Unie s bydlištěm v hostitelském členském státě, kde si odpykává trest odnětí svobody uložený za opakované trestné činy pohlavního zneužívání nezletilých.#Věc C-193/16.","","62016CJ0193","2017-07-13",
"Rozsudek Soudního dvora (druhého senátu) ze dne 13. července 2017.#Bayerische Motoren Werke AG v. Acacia Srl.#Žádost o rozhodnutí o předběžné otázce podaná Corte suprema di cassazione.#Řízení o předběžné otázce – Příslušnost v občanských a obchodních věcech – Nařízení (ES) č. 44/2001 – Duševní vlastnictví – (Průmyslové) vzory Společenství – Nařízení (ES) č. 6/2002 – Články 81 a 82 – Žaloba na určení, že nedochází k porušení – Příslušnost soudů pro (průmyslové) vzory Společenství členského státu, na jehož území má žalovaný své bydliště.#Věc C-433/16.","","62016CJ0433","2017-07-13",
"Rozsudek Soudního dvora (devátého senátu) ze dne 13. července 2017.#Malpensa Logistica Europa SpA v. SEA - Società Esercizi Aeroportuali SpA.#Žádost o rozhodnutí o předběžné otázce podaná Tribunale Amministrativo Regionale per la Lombardia.#Řízení o předběžné otázce – Veřejné zakázky – Doprava – Pojem ‚využívání zeměpisné oblasti za účelem poskytování zařízení letišť nebo jiných terminálů leteckým dopravcům‘ – Směrnice 2004/17/ES a 96/67/ES – Vnitrostátní právní úprava, která nevyžaduje předchozí zadávací řízení za účelem přidělení letištních prostor.#Věc C-701/15.","","62015CJ0701","2017-07-13",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 13. července 2017.#London Borough of Ealing v. Commissioners for Her Majesty's Revenue and Customs.#Žádost o rozhodnutí o předběžné otázce podaná First-tier Tribunal (Tax Chamber).#Řízení o předběžné otázce – Daně – Daň z přidané hodnoty (DPH) – Směrnice 2006/112/ES – Osvobození poskytnutí služeb úzce souvisejících s provozováním sportu od daně – Článek 133 – Vyloučení osvobození od daně v případě možného narušení hospodářské soutěže znevýhodněním obchodních podniků podléhajících DPH – Poskytování služeb veřejnoprávními neziskovými subjekty.#Věc C-633/15.","","62015CJ0633","2017-07-13",
"Rozsudek Soudního dvora (čtvrtého senátu) ze dne 6. července 2017.#Air Berlin plc & Co. Luftverkehrs KG v. Bundesverband der Verbraucherzentralen und Verbraucherverbände - Verbraucherzentrale Bundesverband e.V.#Žádost o rozhodnutí o předběžné otázce podaná Bundesgerichtshof.#Řízení o předběžné otázce – Doprava – Společná pravidla pro provozování leteckých služeb v Unii – Nařízení (ES) č. 1008/2008 – Ustanovení o stanovování cen – Článek 22 odst. 1 – Článek 23 odst. 1 – Informace vyžadované při oznamování cen nabízených veřejnosti – Povinnost uvést skutečnou výši daní, poplatků, přirážek a plateb – Volná tvorba cen – Účtování poplatku za zpracování v případě zrušení rezervace letu cestujícím nebo v případě nenastoupení na palubu – Ochrana spotřebitele.#Věc C-290/16.","","62016CJ0290","2017-07-06",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 6. července 2017.#Glencore Agriculture Hungary Kft. v. Nemzeti Adó- és Vámhivatal Fellebbviteli Igazgatóság.#Žádost o rozhodnutí o předběžné otázce podaná Fővárosi Közigazgatási és Munkaügyi Bíróság.#Řízení o předběžné otázce – Společný systém daně z přidané hodnoty (DPH) – Směrnice 2006/112/ES – Článek 183 – Zásada daňové neutrality – Odpočet daně zaplacené na vstupu – Vrácení nadměrného odpočtu DPH – Řízení o kontrole – Pokuta uložená osobě povinné k dani v takovém řízení – Prodloužení lhůty pro vrácení – Vyloučení platby úroků z prodlení.#Věc C-254/16.","","62016CJ0254","2017-07-06",
"Rozsudek Soudního dvora (devátého senátu) ze dne 6. července 2017.#Marcu Dumitru v. Agenţia Naţională de Administrare Fiscală (ANAF) a Direcţia Generală Regională a Finanţelor Publice Bucureşti.#Žádost o rozhodnutí o předběžné otázce podaná Curtea de Apel Bucureşti.#Řízení o předběžné otázce – Daň z přidané hodnoty (DPH) – Směrnice 2006/112/ES – Článek 199 odst. 1 písm. c) – Neexistence registrace pro účely DPH – Přenesení daňové povinnosti – Hypotetická povaha předběžné otázky – Nepřípustnost žádosti o rozhodnutí o předběžné otázce.#Věc C-392/16.","","62016CJ0392","2017-07-06",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 6. července 2017.#Toshiba Corp. v. Evropská komise.#Kasační opravný prostředek – Hospodářská soutěž – Kartelové dohody – Trh s projekty, které se týkají plynem izolovaných spínacích přístrojů – Rozhodnutí přijaté Evropskou komisí po částečném zrušení původního rozhodnutí Tribunálem Evropské unie – Změna pokut – Právo na obhajobu – Nepřijetí nového oznámení námitek – Rovné zacházení – Společný podnik – Výpočet výchozí částky – Stupeň přispění k protiprávnímu jednání – Překážka věci rozsouzené.#Věc C-180/16 P.","","62016CJ0180","2017-07-06",
"Rozsudek Soudního dvora (desátého senátu) ze dne 6. července 2017.#Juan Moreno Marín a další v. Abadía Retuerta, SA.#Žádost o rozhodnutí o předběžné otázce podaná Audiencia Provincial de Burgos.#Řízení o předběžné otázce – Ochranné známky – Směrnice 2008/95/ES – Článek 3 odst. 1 písm. c) – Národní slovní ochranná známka La Milla de Oro – Důvody pro zamítnutí či neplatnost – Označení zeměpisného původu.#Věc C-139/16.","","62016CJ0139","2017-07-06",
"Rozsudek Soudního dvora (třetího senátu) ze dne 6. července 2017.#Nerea SpA v. Regione Marche.#Žádost o rozhodnutí o předběžné otázce podaná Tribunale amministrativo regionale per le Marche.#Řízení o předběžné otázce – Státní podpory – Nařízení (ES) č. 800/2008 – Všeobecná bloková výjimka – Rozsah působnosti – Článek 1 odst. 6 písm. c) – Článek 1 odst. 7 písm. c) – Pojem ‚podnik v obtížích‘ – Pojem ‚kolektivní úpadkové řízení‘ – Společnost, která je příjemcem státní podpory na základě regionálního operačního programu Evropského fondu pro regionální rozvoj (EFRR) a které bylo následně povoleno předběžné vyrovnání s cílem pokračovat v činnosti – Odejmutí podpory – Povinnost vrátit vyplacenou zálohu.#Věc C-245/16.","","62016CJ0245","2017-07-06",
"Rozsudek Soudního dvora (prvního senátu) ze dne 5. července 2017.#Werner Fries v. Lufthansa CityLine GmbH.#Žádost o rozhodnutí o předběžné otázce podaná Bundesarbeitsgericht.#Řízení o předběžné otázce – Letecká doprava – Nařízení Komise č. 1178/2011 – Bod FCL.065 písm. b) přílohy I – Zákaz pro držitele průkazu způsobilosti pilota, kteří dosáhli věku 65 let, vykonávat funkci pilota letadla v obchodní letecké dopravě – Platnost – Listina základních práv Evropské unie – Článek 15 – Právo svobodné volby povolání – Článek 21 – Rovné zacházení – Diskriminace na základě věku – Obchodní letecká doprava – Pojem.#Věc C-190/16.","","62016CJ0190","2017-07-05",
"Rozsudek Soudního dvora (pátého senátu) ze dne 29. června 2017.#Evropská komise v. Portugalská republika.#Nesplnění povinnosti státem – Spotřební daň z cigaret – Směrnice 2008/118/ES – Vznik daňové povinnosti – Místo a okamžik vzniku daňové povinnosti – Daňové značení – Volný pohyb zboží podléhajícího spotřební dani – Časové omezení uvádění na trh a prodeje balení cigaret – Zásada proporcionality.#Věc C-126/15.","","62015CJ0126","2017-06-29",
"Rozsudek Soudního dvora (pátého senátu) ze dne 29. června 2017.#Daniel Adam Popławski.#Žádost o rozhodnutí o předběžné otázce podaná Rechtbank Amsterdam.#Řízení o předběžné otázce – Policejní a soudní spolupráce v trestních věcech – Rámcové rozhodnutí 2002/584/SVV – Evropský zatýkací rozkaz a postupy předávání mezi členskými státy – Důvody, pro které je možné odmítnout výkon – Článek 4 bod 6 – Závazek vykonávajícího členského státu vykonat trest v souladu s jeho vnitrostátním právem – Provedení – Povinnost konformního výkladu.#Věc C-579/15.","","62015CJ0579","2017-06-29",
"Rozsudek Soudního dvora (prvního senátu) ze dne 29. června 2017.#„L.Č.” IK v. Valsts ieņēmumu dienests.#Žádost o rozhodnutí o předběžné otázce podaná Augstākā tiesa.#Řízení o předběžné otázce – Směrnice 2006/112/ES – Daň z přidané hodnoty (DPH) – Článek 146 odst. 1 písm. e) – Osvobození od daně při vývozu – Poskytnutí služeb přímo vázaných na vývoz nebo dovoz zboží – Pojem.#Věc C-288/16.","","62016CJ0288","2017-06-29",
"Rozsudek Soudního dvora (osmého senátu) ze dne 28. června 2017.#Novartis Europharm Ltd v. Evropská komise.#Kasační opravný prostředek – Humánní léčivé přípravky – Registrace – Nařízení (EHS) č. 2309/93 – Centralizovaný postup na úrovni Unie – Vývoj léčivého přípravku, který byl registrován pro jiné léčebné indikace – Jiná registrace a nový obchodní název – Směrnice 2001/83/ES – Článek 6 odst. 1 druhý pododstavec a čl. 10 odst. 1 – Pojem ‚souhrnná registrace‘ – Doba zákonné ochrany údajů.#Spojené věci C-629/15 P a C-630/15 P.","","62015CJ0629","2017-06-28",
"Rozsudek Soudního dvora (sedmého senátu) ze dne 28. června 2017.#Georgios Leventis a Nikolaos Vafeias v. Malcon Navigation Co. Ltd a Brave Bulk Transport Ltd.#Žádost o rozhodnutí o předběžné otázce podaná Areios Pagos.#Řízení o předběžné otázce – Soudní spolupráce v občanských věcech – Příslušnost a výkon soudních rozhodnutí v občanských a obchodních věcech – Nařízení (ES) č. 44/2001 – Článek 23 – Ustanovení o založení příslušnosti – Doložka o soudní příslušnosti uvedená ve smlouvě uzavřené mezi dvěma společnostmi – Žaloba na náhradu škody – Společná a nerozdílná odpovědnost zástupců jedné z těchto společností za protiprávní jednání – Možnost uvedených zástupců dovolat se této doložky.#Věc C-436/16.","","62016CJ0436","2017-06-28",
"Rozsudek Soudního dvora (třetího senátu) ze dne 28. června 2017.#Evropská komise v. Spolková republika Německo.#Nesplnění povinnosti státem – Rozvoj železnic Společenství – Směrnice 91/440/EHS – Článek 6 odst. 1 – Skupina Deutsche Bahn – Smlouvy o převodu zisku – Zákaz převádět železničním dopravním službám veřejnou podporu přidělenou na provozování železniční infrastruktury – Účetní požadavky – Směrnice 91/440/EHS – Článek 9 odst. 4 – Nařízení (ES) č. 1370/2007 – Článek 6 odst. 1 – Bod 5 přílohy – Účetní požadavky – Předložení každé smlouvy o veřejné podpoře, která byla poskytnuta na činnosti související s poskytováním služeb přepravy cestujících jako úhrada za veřejné služby, zvlášť.#Věc C-482/14.","","62014CJ0482","2017-06-28",
"Rozsudek Soudního dvora (velkého senátu) ze dne 27. června 2017.#Congregación de Escuelas Pías Provincia Betania v. Ayuntamiento de Getafe.#Žádost o rozhodnutí o předběžné otázce podaná Juzgado Contencioso-Administrativo n° 4 de Madrid.#Řízení o předběžné otázce – Státní podpory – Článek 107 odst. 1 SFEU – Pojem ‚státní podpora‘ – Pojmy ‚podnik‘ a ‚hospodářská činnost‘ – Další podmínky pro použití čl. 107 odst. 1 SFEU – Článek 108 odst. 1 a 3 SFEU – Pojmy ‚existující podpory‘ a ‚nové podpory‘ – Smlouva ze dne 3. ledna 1979 uzavřená mezi Španělským královstvím a Svatým stolcem – Daň ze staveb, zařízení a stavebních prací – Osvobození od daně ve prospěch nemovitostí katolické církve.#Věc C-74/16.","","62016CJ0074","2017-06-27",
